11	0.016202	24	21	13919	228.18	13930	3.697	13858	611.82
11	0.038365	16	11	13550	243.24	13561	9.332	13480	604.02
11	0.042867	23	13	5680	200.79	5691	8.607	5618	600.69
11	0.044235	23	25	13281	230.61	13292	10.201	13221	617.98
11	0.57671	21	47	14563	208.74	14574	120.38	14514	570.16
11	0.82922	19	32	11606	221.42	11617	183.61	11564	608.54
11	0.96204	16	22	4950	202.31	4961	194.63	4910	611.37
11	0.99417	22	55	9189	215.42	9200	214.16	9148	588.18
11	1.0042	21	23	8704	220.7	8715	221.63	8647	595.77
12	0.0061081	23	3	9847	212.34	9859	1.297	9779	596.28
12	0.0069416	18	43	10545	214.22	10557	1.487	10504	598.15
12	0.011052	19	15	14145	231.26	14157	2.556	14091	595.15
12	0.016143	20	4	6858	230.56	6870	3.722	6799	585.84
12	0.017675	24	52	11807	217.25	11819	3.84	11760	609.68
12	0.02326	20	23	13298	212.3	13310	4.938	13246	562.96
12	0.028437	17	23	8378	212.43	8390	6.041	8331	606.77
12	0.034761	21	9	13780	223.9	13792	7.783	13727	597.96
12	0.034832	22	4	11418	230.74	11430	8.037	11354	594.77
12	0.035933	20	44	7061	219.77	7073	7.897	7001	606.17
12	0.040927	23	29	6365	234.76	6377	9.608	6300	610.72
12	0.043121	17	59	6435	250.76	6447	10.813	6368	612.07
12	0.048756	25	47	5577	241.55	5589	11.777	5520	597.04
12	0.050243	17	10	8963	228.69	8975	11.49	8918	591.49
12	0.076335	16	7	9492	214.44	9504	16.369	9453	601.2
12	0.083563	18	18	7932	211.68	7944	17.689	7896	604.76
12	0.73235	24	57	7346	201.32	7358	147.43	7293	598.24
12	0.87634	20	25	5816	207.73	5828	182.04	5754	604.68
12	0.88896	18	61	8166	229.47	8178	203.99	8115	602.97
12	0.91978	23	31	6636	236.23	6648	217.28	6583	586.99
12	0.97539	25	24	7764	228.58	7776	222.96	7712	605.35
12	0.98532	19	34	12300	217.21	12312	214.02	12243	605.32
13	0.0092514	16	17	12209	201.38	12222	1.863	12172	567.78
13	0.017581	19	57	5427	200.78	5440	3.53	5357	596.41
13	0.018241	20	53	12941	225.27	12954	4.109	12887	593.96
13	0.021907	18	6	7112	230.75	7125	5.055	7054	600.4
13	0.024573	16	29	13397	206.28	13410	5.069	13339	601.32
13	0.027395	24	53	12237	223.76	12250	6.13	12172	607.37
13	0.035684	17	58	10494	219.79	10507	7.843	10425	607.7
13	0.03661	25	22	14445	201.09	14458	7.362	14406	603.71
13	0.040469	23	34	12669	273.02	12682	11.049	12619	603.22
13	0.053536	16	26	4778	208.01	4791	11.136	4724	598.82
13	0.070799	23	47	5070	244.76	5083	17.329	5022	591.76
13	0.072429	18	37	10388	226.4	10401	16.398	10327	596.87
13	0.080838	25	62	8004	202.22	8017	16.347	7955	599.64
13	0.093714	19	57	8286	220.03	8299	20.62	8226	602.96
13	0.82014	19	37	8484	206.23	8497	169.14	8442	611.02
