11	0.047019	17	28	6361	212.08	6372	9.972	6323	707.48
12	0.028326	19	33	8890	238.3	8902	6.75	8859	710.68
12	0.051516	16	21	12278	201.1	12290	10.36	12250	710.22
13	0.043245	17	5	9410	229.3	9423	9.916	9383	697.9
14	0.064642	16	34	9790	214.81	9804	13.886	9755	716.2
15	0.021051	22	28	8988	221.89	9003	4.671	8961	696.11
15	0.067883	22	13	11275	211.35	11290	14.347	11241	704.53
16	0.091192	19	33	14100	201.06	14116	18.335	14068	708.59
18	0.051968	18	28	7274	231.33	7292	12.022	7255	710.95
20	0.050008	20	16	13869	214.47	13889	10.725	13847	713.29
21	0.016034	20	50	11016	220.15	11037	3.53	10971	704.51
21	0.024226	20	56	9295	225.51	9316	5.463	9273	711.11
21	0.041828	24	7	9329	206.95	9350	8.656	9306	707.9
21	0.051718	19	32	7374	202.15	7395	10.455	7342	708.05
21	0.064787	17	29	11368	209.73	11389	13.588	11340	706.43
21	0.071297	25	36	11804	220.91	11825	15.75	11784	701.88
21	0.078501	20	3	9489	203.76	9510	15.995	9472	699.85
21	0.090798	19	10	12504	202.7	12525	18.405	12469	704.53
21	0.099732	23	11	14536	238.69	14557	23.805	14520	719.02
21	0.11763	25	15	11668	209.48	11689	24.641	11638	706.88
21	0.12632	21	41	11360	217.41	11381	27.463	11337	707.61
22	0.014312	24	35	13738	211.21	13760	3.023	13710	705.82
22	0.017133	25	31	7128	204.99	7150	3.512	7104	711.15
22	0.02956	16	61	10835	219.01	10857	6.474	10811	707.82
22	0.030086	19	28	8127	215.19	8149	6.474	8107	699.12
22	0.033055	18	47	14949	216.16	14971	7.145	14916	705.87
22	0.039145	16	40	8956	206.54	8978	8.085	8930	701.34
22	0.065651	24	7	8110	204.32	8132	13.414	8087	713.84
22	0.12304	22	3	11008	209.62	11030	25.793	10987	701.1
23	0.014422	18	24	11240	228.47	11263	3.295	11205	705.91
23	0.033446	23	55	13999	216.23	14022	7.232	13972	709.41
23	0.039477	23	41	14442	214.23	14465	8.457	14410	704.89
23	0.045939	24	15	6336	220.46	6359	10.128	6319	698.22
23	0.054123	22	44	5651	220.9	5674	11.956	5617	691.67
23	0.069551	19	38	7619	203.26	7642	14.137	7603	706.5
23	0.090704	21	53	13582	249.06	13605	22.591	13560	699.29
24	0.0091686	19	37	8956	246.71	8980	2.262	8935	718.33
24	0.018472	25	25	12298	220.11	12322	4.066	12276	706.61
24	0.029264	25	25	11680	208.18	11704	6.092	11641	701.87
24	0.054975	20	22	11888	219.97	11912	12.093	11866	710.85
24	0.0685	21	60	10382	221.53	10406	15.175	10357	700.44
24	0.071196	20	7	10728	209	10752	14.88	10686	716.1
24	0.072099	16	12	12816	220.85	12840	15.923	12776	706.21
24	0.09081	16	43	5779	216.74	5803	19.682	5750	689.12
24	0.13761	17	52	7516	200.23	7540	27.552	7483	710.08
25	0.064953	19	38	6048	205.55	6073	13.351	6021	707.87
26	0.020944	24	20	12949	235.11	12975	4.924	12930	717.14
26	0.02116	23	29	10818	265.36	10844	5.615	10799	716.87
26	0.034234	21	62	6559	221.97	6585	7.599	6537	712.85
26	0.042002	19	13	8532	216.39	8558	9.089	8516	700.49
26	0.064398	19	13	10574	222.8	10600	14.348	10555	701.38
26	0.066064	23	51	10510	234.7	10536	15.505	10484	699.47
26	0.081027	19	27	8876	207.82	8902	16.839	8849	715.79
26	0.082589	22	3	5499	237.38	5525	19.605	5480	694.96
26	0.10508	20	19	12453	213.24	12479	22.408	12439	718.05
26	0.1163	23	5	10994	208.27	11020	24.222	10965	697.11
26	0.13359	18	39	4181	210.62	4207	28.137	4158	692.99
26	0.14983	25	36	12434	211.96	12460	31.757	12418	709.99
27	0.030776	21	62	10594	208.67	10621	6.422	10571	703.96
27	0.050323	18	2	6518	224.13	6545	11.279	6497	712.08
27	0.064391	25	33	9921	232.02	9948	14.94	9900	713.13
27	0.07295	19	48	10981	215.26	11008	15.703	10964	696.17
27	0.11207	21	52	12320	214.87	12347	24.081	12296	707.76
27	0.11518	20	57	10942	200.86	10969	23.136	10923	698.13
27	0.13917	23	19	11710	201.22	11737	28.003	11693	716.14
27	0.23097	19	27	9922	219.1	9949	50.604	9876	711.44
28	0.039258	24	47	12922	248.79	12950	9.767	12900	707.85
28	0.04268	16	1	13981	242.22	14009	10.338	13961	703.82
28	0.053603	17	2	7581	206.39	7609	11.063	7549	704.94
28	0.31876	24	44	8459	215.34	8487	68.642	8445	703.03
29	0.0056617	23	55	10230	264.41	10259	1.497	10205	704.98
29	0.019905	24	23	8833	231.14	8862	4.601	8770	714.83
29	0.037432	22	23	12992	244.18	13021	9.14	12965	709.86
29	0.039044	17	58	12294	216.27	12323	8.444	12273	696.99
29	0.040099	19	42	9309	223.23	9338	8.951	9288	701.54
29	0.041308	21	25	8838	203.09	8867	8.389	8820	693.93
29	0.044401	18	24	8866	219.57	8895	9.749	8839	701.87
29	0.045346	20	50	14797	234.95	14826	10.654	14774	692.87
29	0.05953	17	13	9414	222.91	9443	13.27	9392	701.41
29	0.069698	18	31	12238	244.71	12267	17.056	12216	705.27
29	0.074147	16	3	11423	222.13	11452	16.47	11389	701.62
29	0.092749	24	2	11892	236.5	11921	21.935	11871	711.3
30	0.018753	21	14	8043	206.1	8073	3.865	8006	699.67
30	0.029541	16	53	12456	240.14	12486	7.094	12427	712.9
30	0.034847	20	19	5398	201.17	5428	7.01	5368	691.85
30	0.051429	20	45	11406	206.64	11436	10.627	11378	696.38
30	0.05866	19	43	10828	211.23	10858	12.391	10799	707.85
30	0.064466	17	2	12365	239.13	12395	15.416	12345	706.03
30	0.14952	24	33	10751	201.04	10781	30.058	10727	698.64
30	0.15276	22	15	8934	200.78	8964	30.671	8903	699.32
31	0.11673	20	33	8587	220.68	8618	25.759	8565	702.56
31	0.15124	17	56	7817	203.12	7848	30.72	7775	713.29
31	0.19459	24	21	10030	200.54	10061	39.022	9960	702.51
31	0.33033	17	61	14792	239.45	14823	79.096	14768	709.14
31	0.35688	19	20	8171	268.89	8202	95.961	8153	708.98
32	0.028096	24	9	10452	201.81	10484	5.67	10432	702.58
32	0.044783	18	52	14252	221.53	14284	9.921	14229	699.17
32	0.045672	17	26	14718	244.81	14750	11.181	14701	709.61
32	0.056625	25	7	6048	211.73	6080	11.989	6021	709.22
33	0.0054296	17	19	13529	229.48	13562	1.246	13491	718.53
33	0.028022	22	16	11134	227	11167	6.361	11106	704.32
33	0.05643	22	16	10551	223.55	10584	12.615	10511	711.39
33	0.063095	17	58	11123	225.83	11156	14.249	11098	708.99
33	0.075158	20	35	6453	207.79	6486	15.617	6419	709.07
33	0.077664	25	27	6691	242.47	6724	18.831	6670	711.1
33	0.11654	22	33	9529	202.47	9562	23.595	9500	710.64
33	0.26264	20	33	12879	204.38	12912	53.677	12853	705.12
34	0.0079595	24	12	11387	280.04	11421	2.229	11363	708.94
34	0.017839	21	18	7243	244.07	7277	4.354	7226	718.45
34	0.023337	17	46	5524	203.67	5558	4.753	5496	700.15
34	0.039092	21	2	10816	222.14	10850	8.684	10789	714.15
34	0.044825	22	38	7636	221.24	7670	9.917	7616	709.5
34	0.15775	17	5	11863	220.97	11897	34.857	11832	708.31
35	0.033612	21	22	6548	264.81	6583	8.901	6530	695.82
35	0.045956	21	21	10277	229.68	10312	10.555	10234	715.11
35	0.046115	21	10	12643	210.97	12678	9.729	12620	704.19
35	0.068751	22	28	14832	217.19	14867	14.932	14795	706.91
35	0.10157	24	6	6740	226.51	6775	23.007	6725	705.85
36	0.018153	16	43	5242	231.09	5278	4.195	5208	707.97
36	0.018836	21	32	11635	245.33	11671	4.621	11597	705.85
36	0.02371	22	46	14733	243.11	14769	5.764	14707	713.05
36	0.031812	23	31	14122	218.06	14158	6.937	14098	712.54
36	0.033722	21	10	14959	224.01	14995	7.554	14936	694.88
36	0.038046	23	60	6605	219.32	6641	8.344	6570	700.83
36	0.054853	19	3	12271	240.08	12307	13.169	12245	711.17
36	0.055336	20	10	13110	223.45	13146	12.365	13095	700.75
36	0.10999	20	19	13752	201.49	13788	22.161	13729	712.72
37	0.021984	25	16	13485	207.92	13522	4.571	13457	712
37	0.02747	21	13	7174	208.96	7211	5.74	7154	691.94
37	0.032102	21	40	7953	237.53	7990	7.625	7920	701.82
37	0.035717	22	17	14338	219.19	14375	7.829	14312	706.27
37	0.051114	22	43	6673	206.07	6710	10.533	6653	705.42
37	0.11933	24	24	13336	219.58	13373	26.202	13303	713.77
37	0.16884	25	40	12456	230.23	12493	38.873	12438	712.99
38	0.028622	20	12	9161	205.33	9199	5.877	9142	709.71
38	0.046096	18	58	5869	219.02	5907	10.096	5852	708.07
38	0.05396	25	44	6753	205.48	6791	11.088	6706	690.96
38	0.061451	20	37	7468	201.44	7506	12.379	7438	694.87
38	0.069889	21	51	7032	214.37	7070	14.982	6999	708.42
38	0.10393	18	55	10910	230.01	10948	23.905	10885	706.47
38	0.10655	20	22	14467	210.81	14505	22.461	14442	701.57
38	0.13751	17	30	9749	207.69	9787	28.559	9722	700.81
39	0.0025639	20	33	11909	206.71	11948	0.53	11886	712.5
39	0.045568	18	26	7847	213.99	7886	9.751	7819	706.97
39	0.045882	20	30	5177	201.34	5216	9.238	5141	704.42
39	0.050306	21	14	13171	279.83	13210	14.077	13153	714.37
40	0.033635	18	12	9702	247.72	9742	8.332	9680	702.45
40	0.056861	17	61	9790	236.24	9830	13.433	9766	718.2
40	0.090842	25	6	9935	212.55	9975	19.308	9911	699.27
40	0.14683	18	37	9793	213.01	9833	31.276	9765	704.52
41	0.012866	16	4	5751	263.34	5792	3.388	5721	694.66
41	0.021293	25	29	8911	208.38	8952	4.437	8880	706.4
41	0.027818	18	10	14233	236.83	14274	6.588	14183	701.9
41	0.031819	22	44	8872	204.63	8913	6.511	8841	705.36
41	0.034173	23	51	4029	201.12	4070	6.873	3992	688.9
41	0.058063	21	56	12147	234.08	12188	13.591	12102	717.95
41	0.058468	19	42	6276	213.57	6317	12.487	6255	704.77
41	0.07895	24	23	12304	202.6	12345	15.995	12280	709.41
41	0.11501	22	57	10726	215.13	10767	24.741	10690	718.91
41	0.25129	23	30	14876	208.21	14917	52.323	14847	709.83
42	0.04278	16	5	7872	210.54	7914	9.007	7850	702.16
42	0.07142	20	6	13508	208.96	13550	14.924	13481	709.24
42	0.1064	18	34	8050	221.05	8092	23.521	8020	704.38
42	0.34318	16	24	10249	256.66	10291	88.08	10224	709.74
43	0.028074	18	58	14852	238.97	14895	6.709	14831	711.89
43	0.048825	21	29	12771	223.67	12814	10.921	12743	700.75
43	0.0584	24	11	8470	206.04	8513	12.033	8445	709.31
43	0.10669	24	12	13458	238.37	13501	25.431	13431	708.45
43	0.11145	23	39	7267	257.51	7310	28.7	7251	717.74
44	0.028563	18	41	6285	254.49	6329	7.269	6263	717.52
44	0.036783	16	38	11172	207.95	11216	7.649	11157	708.5
