130	0	694.76	0.13176	0	0	1.4286	82.571	0	0.1174	0.0019974	5.6063	0.0024115	0
131	0	695.63	0.13132	0	0	1.5238	82.476	0	0.11709	0.0019805	5.483	0.0023747	0
132	0	696.49	0.1309	0	0	1.5238	82.476	0	0.11678	0.001964	5.3628	0.0023405	0
133	0	697.32	0.13048	0	0	1.619	82.381	0	0.11649	0.0019476	5.2452	0.0023084	0
134	0	698.14	0.13008	0	0	1.6667	82.333	0	0.11619	0.0019316	5.1306	0.0022785	0
135	0	698.94	0.12968	0	0	1.7619	82.238	0	0.11591	0.0019154	5.0187	0.0022503	0
136	0	699.72	0.1293	0	0	1.8095	82.19	0	0.11563	0.0018997	4.9096	0.002224	0
137	0	700.49	0.12894	0	0	1.8095	82.19	0	0.11542	0.0019061	4.8033	0.0022035	0
138	0	701.23	0.12861	0	0	1.9048	82.095	0	0.11526	0.0020223	4.6996	0.0022026	0
139	0	701.96	0.12829	0	0	2.0476	81.952	0	0.11506	0.0021514	4.599	0.0022191	0
140	0	702.68	0.128	0	0	2.0952	81.905	0	0.11493	0.0024762	4.5011	0.0022854	0
141	0	703.38	0.1277	0	0	2.0476	81.952	0	0.11471	0.0025869	4.406	0.0023484	0
142	0	704.06	0.12738	0	0	2.0952	81.905	0	0.11447	0.0026143	4.3139	0.0023867	0
143	0	704.73	0.12709	0	0	2.1905	81.81	0	0.11431	0.0029126	4.2245	0.0024757	0
144	0	705.38	0.12681	0	0	2.1429	81.857	0	0.11415	0.0032254	4.1379	0.0025975	0
145	0	706.01	0.12653	0	0	2.1905	81.81	0	0.11401	0.0035879	4.0543	0.0027488	0
146	0	706.64	0.12627	0	0	2.1429	81.857	0	0.11387	0.0039709	3.9732	0.0029315	0
147	0	707.24	0.12601	0	0	2.2381	81.762	0	0.11369	0.0041875	3.8949	0.0030876	0
148	0	707.84	0.12572	0	0	2.2381	81.762	0	0.11344	0.0041322	3.8195	0.0031583	0
149	0	708.42	0.12542	0	0	2.2857	81.714	0	0.1132	0.0040502	3.7466	0.0031768	0
150	0	708.98	0.12513	0	0	2.3333	81.667	0	0.11298	0.0040422	3.6769	0.0031919	0
151	0	709.54	0.12483	0	0	2.3333	81.667	0	0.11274	0.0039775	3.6099	0.0031834	0
152	0	710.08	0.12454	0	0	2.381	81.619	0	0.1125	0.0038467	3.5456	0.003146	0
153	0	710.61	0.12424	0	0	2.4286	81.571	0	0.11225	0.0036829	3.4841	0.0030834	0
154	0	711.12	0.12395	0	0	2.5238	81.476	0	0.11201	0.0035369	3.4252	0.0030138	0
155	0	711.62	0.12367	0	0	2.6667	81.333	0	0.11181	0.0035291	3.3689	0.002979	0
156	0	712.12	0.12341	0	0	2.7619	81.238	0	0.11162	0.0035622	3.3153	0.0029687	0
157	0	712.6	0.12314	0	0	2.8095	81.19	0	0.11142	0.0035365	3.2643	0.0029578	0
158	0	713.07	0.12289	0	0	2.9524	81.048	0	0.11122	0.003499	3.2153	0.0029416	0
159	0	713.53	0.12264	0	0	3.0476	80.952	0	0.11103	0.0034961	3.1689	0.0029341	0
160	0	713.98	0.12239	0	0	3.0476	80.952	0	0.11084	0.0034876	3.1248	0.0029296	0
161	0	714.42	0.12215	0	0	3.1905	80.81	0	0.11065	0.0034412	3.0832	0.0029143	0
162	0	714.85	0.12191	0	0	3.2857	80.714	0	0.11047	0.0034168	3.044	0.002902	0
163	0	715.27	0.12168	0	0	3.3333	80.667	0	0.11029	0.0033997	3.0069	0.0028927	0
164	0	715.68	0.12145	0	0	3.4762	80.524	0	0.11011	0.0033883	2.9721	0.0028858	0
165	0	716.08	0.12122	0	0	3.5714	80.429	0	0.10993	0.0033326	2.9396	0.0028671	0
166	0	716.47	0.12099	0	0	3.619	80.381	0	0.10975	0.0032843	2.9092	0.0028457	0
167	0	716.85	0.12077	0	0	3.8095	80.19	0	0.10957	0.0032413	2.881	0.0028238	0
168	0	717.23	0.12055	0	0	3.8095	80.19	0	0.1094	0.0032001	2.8547	0.002802	0
169	0	717.59	0.12034	0	0	4.0476	79.952	0	0.10923	0.0031599	2.8305	0.00278	0
170	0	717.95	0.12012	0	0	4.2381	79.762	0	0.10906	0.003118	2.808	0.0027571	0
171	0	718.3	0.11991	0	0	4.2381	79.762	0	0.10889	0.0030742	2.7877	0.0027327	0
172	0	718.64	0.11971	0	0	4.2381	79.762	0	0.10873	0.0030289	2.7688	0.0027068	0
173	0	718.98	0.1195	0	0	4.2857	79.714	0	0.10857	0.0029824	2.7517	0.0026794	0
174	0	719.3	0.1193	0	0	4.381	79.619	0	0.10841	0.0029356	2.7364	0.0026508	0
175	0	719.62	0.11911	0	0	4.5714	79.429	0	0.10825	0.0028889	2.7225	0.0026214	0
176	0	719.94	0.11891	0	0	4.8095	79.19	0	0.1081	0.0028432	2.71	0.0025919	0
177	0	720.24	0.11872	0	0	4.8571	79.143	0	0.10794	0.0027987	2.6988	0.0025623	0
178	0	720.54	0.11853	0	0	4.9524	79.048	0	0.1078	0.0027556	2.6887	0.0025332	0
